wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4910131160287842,米格战斗飞机联合体,2789942695,m,2023-06-07 22:59:17,"今天听说一个冷知识，由于新疆地区也是按照北京时间考试，这里学生需要“倒时差”。
因为所处的时区不同，新疆地区和北京差不多有2~3个小时的时差，也就是说高考早上九点开考的时候，其实是相当于当地时间早晨七点或者六点。一般来说在高考前一个多月，新疆本地的考生就要按照北京时间作息。以适应高考的开考时间。 #高考#",401,73,30
4910315445426458,高考快讯,1642629063,f,2023-06-08 11:11:34,出发！这是张桂梅的第13次送考 #高考##加油高考#,11,1,2
4910280222183116,马尾公安,2110179312,m,2023-06-08 08:51:36,早安#早安# 今天高考第二天考生们加油 #高考# #高考第二天#,343,103,2
4910302845471093,M顾允陌,6178485292,f,2023-06-08 10:21:30,#高考#急急急，今年广东历史高考难吗#高考历史##广东高考#,32,50,0
4910060427284912,长江日报,1898268644,m,2023-06-07 18:18:13,【#考生直到快做完试卷才意识到在高考#：期待自己能考120分】#一起为2023高考加油# 6月7日，2023年#高考#拉开帷幕，长江日报记者在武汉二中考点前采访。首场语文考试结束后，一位考生表示，刚进考场的时候还有点紧张，但一做题就找到了状态，直至快做完试卷的时候才又意识到这竟然是在高考，乐观估计的话，期待自己能考到120分。（记者：王超然 肖僖 制作：熊丽 审看：郑慧） 长江日报的微博视频,121,12,14
4910131160287842,米格战斗飞机联合体,2789942695,m,2023-06-07 22:59:17,"今天听说一个冷知识，由于新疆地区也是按照北京时间考试，这里学生需要“倒时差”。
因为所处的时区不同，新疆地区和北京差不多有2~3个小时的时差，也就是说高考早上九点开考的时候，其实是相当于当地时间早晨七点或者六点。一般来说在高考前一个多月，新疆本地的考生就要按照北京时间作息。以适应高考的开考时间。 #高考#",401,73,30
4910315445426458,高考快讯,1642629063,f,2023-06-08 11:11:34,出发！这是张桂梅的第13次送考 #高考##加油高考#,11,1,2
4910280222183116,马尾公安,2110179312,m,2023-06-08 08:51:36,早安#早安# 今天高考第二天考生们加油 #高考# #高考第二天#,343,103,2
4910109262876269,张宾爱电商,6066429311,m,2023-06-07 21:32:16,"#高考##高考数学#

1、今天是高考，因为高考我去了长沙读书，毕业去了深圳，深圳这个城市改变了我一生的轨迹。

2、我高考数学147，物理满分，化学满分，典型的理科生。班级第一，全县第15名。除了清华北大外的学校基本都可以报。

3、本来填了厦门大学，100%会录取，后来我觉得厦大当时全国排名22太差了，鬼使神差的改成了当时全国排名第15的中南大学，顺便去橘子洲头看看。

4、高中生其实没有什么所谓的人生规划，父母都是农民，给不了任何建议，去哪纯凭命运的直觉。

5、然后就是做了4年的绿皮火车，14个小时的硬座。

6、学校和城市对于一个人的影响是非常大的，将来想去哪个城市发展，就去那个城市上学。

7、想创业的去深圳大学，包容、创业者众多，很容易受到环境的影响成为创业者。

8、今天下午公司来了一个集美大学大四的在线合伙人见面，他说全班就他一个人创业，完全找不到同伴，其他人连兴趣都没有。

9、想从事金融行业的，就去上海，各种金融公司一大堆，校友干金融的一大把。学校和城市是会影响人生的轨迹的。

10、从政的去北方，氛围浓厚，在北方，年入百万的创业者不入月薪5000的公务员。女方父母首选的都是后者做女婿。这就是地域文化的影响。

11、想当科学家的就去西安交大、西安工业大学等，学术氛围浓厚。搞芯片研发的很多都是那边的，所以被制裁，技术差的都没人制裁你。

12、想谈恋爱的，来厦大，环境优美，海景学校，厦大的恋爱率高达95%，来了肯定可以谈几场轰轰烈烈的恋爱。。

13、我应该去厦大的，现在才知道厦大的好。 张宾爱电商的微博视频",149,23,32
4910040744201817,中核集团,2884530251,m,2023-06-07 17:00:00,【我好像找到了鸡娃的源头】在孩子#高考#面前，再厉害的科学家也一样操碎了心,44,11,19
4910312548205936,广州消防,2143914072,m,2023-06-08 11:00:03,@全体考生，#高考#加油！每个走到今天的你，都是英雄！全力以赴，坚持到底，不留遗憾。愿你走完山水万程，仍与理想重逢。消防小超人 #高考历史# 广州消防的微博视频,16,12,2
4910312513869370,日落时就相爱,6504969951,f,2023-06-08 10:59:55,#高考# 考完物理我算是明白新高考的新是真的新 题型新 材料新 换汤不换药的换汤是换从来没喝过一点的汤 感觉这个趋势越往后越别想靠刷题得高分了 真的很新，，,14,11,0
4910311381406386,长征后卫薛伯陵,1880647562,m,2023-06-08 10:55:25,今天全国高考正式拉开帷幕，不知道从什么时候起，花式送考成为了考场上的一道风景，从考生家长穿旗袍祝福孩子旗开得胜，到广东特色的拎着甘蔗上阵，祝福考生“掂过碌蔗”，今年向日葵又成了新热点，上海高考期间，不少家长都手捧有向日葵鲜花，祝愿孩子一举夺“葵”。数据显示，高考倒计时以来，上海向日葵外卖订单环比增长130%，寓意高中的粽子、定胜糕等销量也显著增长。不管咋样都利好网络销售平台#原来向日葵还有这个寓意##上海高考期间向日葵订单翻倍增长# #高考#,17,5,5
4910090337390509,深圳大学,6239620007,m,2023-06-07 20:17:04,#深大菌推荐# #高考# 星光不负赶路人，笔下的知识和录取通知书上的名字会告诉你，每一个埋案苦读、奋笔疾书的日子，都是值得的。今天，阔步向前，走上属于自己的主场，交上一份青春的答卷，愿你旗开得胜，提笔有神！各位考生#高考加油# ！（via.@共青团中央 ）,37,3,4
4910306352960162,八卦小钢炮,6183820886,m,2023-06-08 10:35:26,#王润泽和奶奶##今日全力以赴明日好好庆祝##高考# 遇见的都是善良的人！ 拜托老天爷，让他接到好剧本、大制作，成为闪闪发光的大明星吧！ 八卦小钢炮的微博视频,55,0,1
4910283813028397,周少说,2023461197,m,2023-06-08 09:05:52,一份超全的高考填报志愿指南，涵盖十六大专业特点及分数段介绍，家有孩子的，尤其是高中生家长尽早收藏起来，等孩子高考完，一起看一看，提前了解一下不同专业的区别，为后续填报志愿做好准备。#周少说教育##高考##加油高考#,7,0,11
4910305618429400,-杪鹤延年-,5663201698,f,2023-06-08 10:32:31,#高考#所以说新高考一卷到底哪门会难啊 我怎么感觉物理数学都好简单 物理都简单是大题目前两题都不敢下笔 一个公式就出来了然后后面大题是答案奇怪到不敢写答题卡上 今年选择题居然11条了,11,12,0
4910261024065133,宝宝的小白瓜,7521582699,f,2023-06-08 07:35:19,大盆友早安#早安心语##高考# 新的一天 新的开始 问候不分时间 祝福送到身边 变换的是气候 不变的是问候 流走的是岁月 留住的是情意 愿我们彼此身体健康 幸福快乐每一天 早上好呀,69,71,0
4910069994493629,东海发布,5277082287,m,2023-06-07 18:56:14,【#高考##高考数学# 易犯的低级错误！现在就改，争取多拿20分！】高考竞争，千军万马，一分之差就可能与你心仪的学校无缘。拼搏了这么久，考试中有哪些低级错误绝对不能犯？各科目考试中哪些细节容易丢分？有哪些考试技巧能助你一臂之力？过来人的干货分享↓↓细心一点就可能多拿几分！转给考生，高考加油！ #高考数学#,44,18,29
4909902991199572,方从游中来,1965244365,f,2023-06-07 07:52:37,#高考#特种兵小游又闪现在遥远的沙特发来祝福 好多宝贝今天都要高考！🙊 考的都会！冷静应对！加油啊！等你们好消息！ #游点东西##高考加油加油# 沙特阿拉伯,182,25,1
4910071245441917,熊猫果赖,7794278669,f,2023-06-07 19:01:12,黛玉花都能倒拔垂杨柳，你们也一定可以发挥的很棒啦 大熊猫和花#高考##这个世界不能没有熊猫# 熊猫果赖的微博视频,726,26,56
4910301453746750,西部大开发杂志,1970832281,m,2023-06-08 10:15:58,【#高考第2天还有考生忘带身份证# ：警察仅用20分钟就把身份证送来】#2023高考名场面# 6月8日，陕西西安。#高考# 第2天，有考生忘带身份证。在考点附近执勤的警察接到考生家长求助，骑着摩托带家长取身份证，平时40分钟的路程警察仅用20分钟便将身份证送至考生手中。该警察表示，这是自己的职责所在，能为群众办实事也很开心。@西部决策 西部决策的微博视频,0,0,0
4910300841378722,紫嫣大大大魔王,2116149793,f,2023-06-08 10:13:32,"【写生课】#燃烧我的六月##高考#
（距离孩子高考还有12年）

粽粽是个特别爱画画的孩子，对美术课像着了魔一样，但是作为设计专业出身的我，并没有多加指点她。原因很简单：第一，教了也不听；第二，这么小的孩子自由发挥吧！

所以我妈总是孩子画的不如别人画的好，比例不协调，着色有问题balabala……我也总是安慰：孩子都是在摸索中，你别着急！我小时候老师都是一笔一笔教着画，现在的孩子都是老师做辅导，不做主导的！

有时候也在反思自己，作为家长的这种“差不多就可以！挺好的！非常棒！”的态度到底对不对？后来想想，所有的要求都应该是孩子给自己的，而不是家长给予的。只有孩子对自己有要求，才会成为动力；别人给她的要求，只会成为负担。

宇宙茶话会",2157,311,122
4910252140528788,成都高新市场监管,3355021510,m,2023-06-08 07:00:01,#早安# 新的一天，愿所有的努力都不白费，遇见好时光，去感受时间的美好。早上好呀！ #高考# #我国成功发射一箭26星#,58,255,0
4910300841378722,紫嫣大大大魔王,2116149793,f,2023-06-08 10:13:32,"【写生课】#燃烧我的六月##高考#
（距离孩子高考还有12年）

粽粽是个特别爱画画的孩子，对美术课像着了魔一样，但是作为设计专业出身的我，并没有多加指点她。原因很简单：第一，教了也不听；第二，这么小的孩子自由发挥吧！

所以我妈总是孩子画的不如别人画的好，比例不协调，着色有问题balabala……我也总是安慰：孩子都是在摸索中，你别着急！我小时候老师都是一笔一笔教着画，现在的孩子都是老师做辅导，不做主导的！

有时候也在反思自己，作为家长的这种“差不多就可以！挺好的！非常棒！”的态度到底对不对？后来想想，所有的要求都应该是孩子给自己的，而不是家长给予的。只有孩子对自己有要求，才会成为动力；别人给她的要求，只会成为负担。

宇宙茶话会",2157,311,122
4910252140528788,成都高新市场监管,3355021510,m,2023-06-08 07:00:01,#早安# 新的一天，愿所有的努力都不白费，遇见好时光，去感受时间的美好。早上好呀！ #高考# #我国成功发射一箭26星#,58,255,0
4910299701053785,坊子融媒,2620662803,m,2023-06-08 10:09:00,"#高考# #毕业季# 这首毕业歌唱出我们平凡又深刻的青春
你的中学生活是由什么组成的？早读时慌乱埋头吃上一口的早餐、做不完的试卷和背不完的考点、晚自习前窗外的晚霞、走神被老师叫起回答问题时同桌小声地提醒……这就是我们每个人平凡却又深刻的青春岁月，为许多年后的偶然忆起埋下伏笔。关于高考，对你来说是“这个夏天”还是“那年夏天”？天气正好，记得笑着说再见。
来源：央视网
山东潍坊坊子融媒：杨敏 坊子融媒的微博视频",16,13,11
4910088559532619,锦鲤大王,3641513235,f,2023-06-07 20:10:00,#高考# 祝高考考试者，犹如鲤鱼跃龙门步入辉煌之门 #夏日好运接力# #锦鲤运势视频#锦鲤大王的微博视频,2218,232,738
4910298877922095,河南新闻广播,1688864597,m,2023-06-08 10:05:44,【#地理老师为考生送同名地祝福#】6月6日，浙江绍兴，高考前班主任为学生送上“同名地”卡片和祝福。网友：#独属于地理老师的浪漫# ！#高考# @快看 快看的微博视频,0,0,0
4909994031717681,DS北风,2149981442,m,2023-06-07 13:54:23,6月7日，四川南充。女生考点内上厕所，遇爆管浑身被浇透民警立即联系现场值守的交警铁骑，迅速送该女生回家换衣服。十几分钟后，交警铁骑将该女生及时送达考场，使其在开考前顺利参加高考。#铁骑10多分钟送女生换衣赶考# #高考# 四川观察的微博视频,378,38,15
4909920635852528,荔枝风景线,7744960129,m,2023-06-07 09:02:44,【一举夺“葵”！#延时记录蜀葵绽放为高考生加油#】今天#高考#，摄影师@背着手儿看花 通过延时记录下蜀葵绽放的瞬间。色彩各异的花朵在镜头下缓缓绽放，生机盎然。“青青园中葵，朝露待日稀，阳春布德泽，万物生光辉”，祝愿所有的学子在高考中，旗开得胜，一举夺魁！ 荔枝风景线的微博视频,45,7,18
4909952730661043,烟台日报社大小新闻,1657914910,f,2023-06-07 11:10:15,#冻龄奶奶抱着孙子给儿子送考# 6月7日，山东烟台。高考考点前，一位49岁的“旗袍奶奶”抱着孙子送二儿子参加高考。网友：等会儿让我算算辈分#高考##高考语文# @烟台日报社大小新闻 烟台 烟台日报社大小新闻的微博视频,998,66,20
4910297435867579,Clinique倩碧,1689210504,f,2023-06-08 10:00:00,考场高光时刻，肌肤必须满分！ #倩碧液体洁面皂# 温和洁净，油脂一扫而光，清爽一整天，蓄力最佳状态！祝所有#高考# 考生全力奔赴考场，拼搏一战！,169,24,52
4909964214143720,九号公司,3266864607,m,2023-06-07 11:55:54,以#高考作文# “续航”为题 送上来自小九的祝福： 祝大家#高考# 超“长”发挥，全速以赴！ #九号让出行更奇妙#,44,9,2
4910043370097342,华为终端客服,6384912431,f,2023-06-07 17:10:26,#高考#怎么能少得了好运Buff的加持？快来截图看看，你的学业祝福关键词是____?,21,24,4
4909966928908761,九龙塘右眼财迷,5918801083,m,2023-06-07 12:06:41,各位千万不要相信某些主流媒体的屁话，主流媒体的叙事和有色网站的广告一样，只会让你掉坑。就现在经济形势看，高考如果填错志愿，那就是苦海无边，回头无岸。我这两天会开始写有关高考志愿填报有关文章，帮助大家在萧条前夜找到一个通向光明的出路，敬请期待。#超能新星汇# #高考# #高考加油#,62,9,10
4910244587634982,新华社,1699432410,m,2023-06-08 06:30:00,【#继续加油吧少年#】今天是#2023高考第二天#。自信登场，放平心态，全力以赴，继续加油！#高考#（记者：陈为 张超帆）,906,98,170
4910295828660296,潇湘晨报,1655444627,f,2023-06-08 09:53:36,【谁的水平更高？#AI写湖南高考作文#，看看老师如何打分】每年的#高考#作文题目都是引人注目的焦点，今年也不例外。但与以往不同的是，今年考场外尝试创作的除了广大师生以外，还多了各大数码科技公司研发的AI程序们。2023高考，湖南省采用新课标 I 卷高考作文题，@潇湘晨报 记者以此为题分别测试了文心一言、讯飞星火和New Bing的作答表现，并邀请到长沙麓山国际实验学校语文老师范艳萍、李瑜、杨杰琼，望城一中语文老师姚宇为文章点评打分。一起来看AI考生交上了怎样的答卷吧~#AI写高考作文# 谁的水平更高？ AI挑战湖南高考作文，看看老师如何打分！ 长沙,17,6,5
4910295452224202,937江苏新闻广播,1746067030,m,2023-06-08 09:52:07,#2023江苏高考作文出炉##江苏44.5万名考生开考# 【江苏13市这样写2023高考作文】如果让江苏13市写今年的高考作文题“好的故事”：南京，写那六朝烟水，桨声灯影的金陵故事；无锡，写那江南明珠，山水秀丽的太湖故事；徐州，写那大风起兮，英雄辈出的两汉故事……戳↓你最喜欢哪座城市的“好的故事”？（来源：《游遍江苏》麻利） #高考#,1,0,1
4910295212624117,武汉广播电视台,1774215272,m,2023-06-08 09:51:10,#2023武汉高考进行时#【高考考生就餐后不慎落下证件 民警只用3分钟送回考点】#2023武汉高考# 6月7日13时12分，武汉市公安局黄陂区分局前川街环城派出所接到辖区某餐馆员工段女士报警，称有考生就餐后将身份证、高考准考证等个人证件都落在餐馆了。接到报警后，民警任国元、辅警魏捷第一时间赶到现场。“准考证、身份证都在里面，麻烦你们帮忙送给他！”见到民警，段女士立即停下手头工作，把捡到的文件袋交给民警，委托民警尽快找到考生并将证件送还。事不宜迟。民警查看证件，发现考生名叫小朱，考试地点为武汉黄陂六中考点。为确保小朱顺利进入考场参加考试，民警任国元、辅警魏捷立刻启程前往该考点，只用了3分钟便赶到考点门口。#高考# （记者 罗晖 通讯员 周剑波 王岩）,1,0,0
4910040744201645,东风快递,6969972165,m,2023-06-07 17:00:00,所有的努力付出，终将会得到回报。愿 #高考# 考生们笔落生花、花开盛夏！ 东风快递的微博视频,61,9,5
4910275637021266,珙县公安,5144677633,m,2023-06-08 08:33:23,早安#早安心语# 所有的幸运，其实都是厚积薄发。早安 #高考#,104,207,0
4910057857223255,长三角铁路,1919688583,m,2023-06-07 18:08:00,#高考# 有这样一趟专列，一年只开行一次，每年高考季都会如约启程，19年间陪伴3万余名考生奔赴人生的“战场”。2022年，这趟全国唯一的“高考专列”退出历史舞台。2023年，高考大幕开启，让我们与这趟充满希望的列车好好告个别，祝愿所有考生旗开得胜！金榜题名！ @哈尔滨铁路 中国铁路的微博视频,9,1,34
4910292393527873,长沙警事,1973743580,m,2023-06-08 09:39:58,【你知道吗？#高考英语曾经是加试#】#还记得你出考场时的情形吗# “父母不允许我考，结果我就偷着考了……”“那一天给我的印象是紧紧张张地进去，非常焦虑地出来，总觉得自己的答卷没有答完美，时间不够。”高考也许是大多数人最难忘的记忆，你还记得你高考那年的情形吗？#高考# 央视网的微博视频,10,8,7
4910257489051953,新浪热点,2318910945,m,2023-06-08 07:21:16,#多省份公布高考查分时间#【2023高考进入第二天，部分地区已公布查分时间】6月8日，2023年高考进入第二天，山西、安徽、四川、云南等部分省份的考试将在今天结束。目前，北京、安徽、海南等省份的查分时间已经陆续公布。 #这YOUNG青春# #高考#（中国新闻网） 2023高考进入第二天，部分地区已公布查分时间,15,3,3
4910066459744764,联合国,1709157165,m,2023-06-07 18:42:11,#高考助威团# 祝各位考生落笔生花、旗开得胜！逐梦路上，一路凯歌！加油！💪🏼 #高考#,105,17,12
4909934086457180,央视频,7211561239,f,2023-06-07 09:56:11,【前路漫漫亦灿灿！#撒贝宁用诗词鼓励前行的你#】人生如一场修行。得意时，“一日看尽长安花”；艰难时，“潦倒新停浊酒杯”。但生命的跋涉不能回头，哪怕“畏途巉岩不可攀”，也要“会当凌绝顶”。#高考#是全力一战也是人生一站，愿走上考场的你提笔从容自信，合笔如愿以偿！转发，为考生们加油~（央视频号：央视一套） 央视频的微博视频,60,4,15
4910289889527622,成都地铁,2384889627,m,2023-06-08 09:30:01,#高考#期间，#成都地铁#全线网车站在安检、票亭处均设置了“考生绿色通道”，持准考证的乘客及其陪考家人可优先购票、优先安检、优先进行乘客事务处理。 #成都地铁出行提示#,20,18,2
4910289583080434,巨野融媒,5496875579,m,2023-06-08 09:28:48,#双胞胎兄弟高考拿错准考证#【#交警12分钟帮拿错准考证双胞胎调换#】今天是#高考#第一天。在重庆市开州区一考点，一名考生在进入考场前才发现，自己的准考证和在另一考场的双胞胎兄弟拿错了。情况紧急，交警一路疾驰，只用12分钟顺利将两人准考证调换，并赶在考前将考生送入考场。（新华社）新华社的微博视频新华社的微博视频,10,3,10
4910288702804150,陕西检察,5182805750,m,2023-06-08 09:25:18,#法治新闻速览#【提供超千万就业岗位！今年百日千万招聘专项行动启动】①大学生校内遇害，嫌疑人已被控制。②#高考#防作弊磁弹枪亮相考点现场。③民警转钱给急需手术的外卖小哥。④俄联邦委员会废除与乌签署的亚速海和刻赤海峡合作使用条约。（中央政法委长安剑）三分钟新闻早知道,15,13,38
4910288056616054,程思斐考研四六级,6592143840,f,2023-06-08 09:22:44,#高考#所得皆所愿，考的全会#一起做个题# 考研79分词汇题#高考# 网页链接,350,3,0
4910283388359813,国是直通车,6115560351,f,2023-06-08 09:04:11,【#高考#作文题里的“密码”，对我们也很有意义！】#斌斌有理#高考首场语文“鸣金”，各地作文题目再度引发关注。高考作文不仅为考察学子学识、见解和能力，也是引导学生思考、改变、努力的一个方向标。同时，高考作文题目会反映出当前社会大家应该思考什么、怎么做？学子们的答卷水准，决定了能否走进自己理想的学校。我们看懂这些高考作文题目里的“密码”，对标自己、用行动交出的答卷，决定着能否走向成功！#国是说事# 国是直通车的微博视频,2,2,0
4909925047994795,重庆广电-第1眼,2816167560,f,2023-06-07 09:20:16,【2023高考#重庆妈妈团集体上演旗袍秀陪考#】6月7日，全国#高考#首日，重庆妈妈团集体穿上旗袍送考陪考，寓意#旗开得胜#，金榜题名！走进考场的少年们加油！ 重庆广电-第1眼的微博视频,151,9,10
4909939959005836,安徽政法,6105864408,m,2023-06-07 10:19:30,#高考# 【护航高考进行时】6月7日高考首日，@合肥交警 高新大队提前谋划、提前部署，全体民警辅警7点前准时到岗，依据考点周边路段特点引导送考车辆，确保送考车辆顺畅通行、有序停放。同时，加大铁骑巡逻力度，发现异常情况及时上报，遇到考生求助及时提供帮助，确保广大考生顺利参考。合肥交警的微博视频 @合肥政法 #高考语文#,58,35,101
4910270977673361,平安绵阳,1900412195,m,2023-06-08 08:14:52,【#继续加油吧少年#】今天是#2023高考第二天#。自信登场，放平心态，全力以赴，继续加油！#高考#（记者：陈为 张超帆）,30,42,0
4910289889527622,成都地铁,2384889627,m,2023-06-08 09:30:01,#高考#期间，#成都地铁#全线网车站在安检、票亭处均设置了“考生绿色通道”，持准考证的乘客及其陪考家人可优先购票、优先安检、优先进行乘客事务处理。 #成都地铁出行提示#,20,18,2
4910289583080434,巨野融媒,5496875579,m,2023-06-08 09:28:48,#双胞胎兄弟高考拿错准考证#【#交警12分钟帮拿错准考证双胞胎调换#】今天是#高考#第一天。在重庆市开州区一考点，一名考生在进入考场前才发现，自己的准考证和在另一考场的双胞胎兄弟拿错了。情况紧急，交警一路疾驰，只用12分钟顺利将两人准考证调换，并赶在考前将考生送入考场。（新华社）新华社的微博视频新华社的微博视频,10,3,10
4910288702804150,陕西检察,5182805750,m,2023-06-08 09:25:18,#法治新闻速览#【提供超千万就业岗位！今年百日千万招聘专项行动启动】①大学生校内遇害，嫌疑人已被控制。②#高考#防作弊磁弹枪亮相考点现场。③民警转钱给急需手术的外卖小哥。④俄联邦委员会废除与乌签署的亚速海和刻赤海峡合作使用条约。（中央政法委长安剑）三分钟新闻早知道,15,13,38
4910116241152911,央广军事,1728148193,m,2023-06-07 22:00:00,#军营卧谈# 转发这条微博，祝今年参加#高考#、军考的“锦鲤”们，顺利跃向自己的星辰大海！（漫画：曾小萌）,53,17,18
4910283388359813,国是直通车,6115560351,f,2023-06-08 09:04:11,【#高考#作文题里的“密码”，对我们也很有意义！】#斌斌有理#高考首场语文“鸣金”，各地作文题目再度引发关注。高考作文不仅为考察学子学识、见解和能力，也是引导学生思考、改变、努力的一个方向标。同时，高考作文题目会反映出当前社会大家应该思考什么、怎么做？学子们的答卷水准，决定了能否走进自己理想的学校。我们看懂这些高考作文题目里的“密码”，对标自己、用行动交出的答卷，决定着能否走向成功！#国是说事# 国是直通车的微博视频,2,2,0
4909925047994795,重庆广电-第1眼,2816167560,f,2023-06-07 09:20:16,【2023高考#重庆妈妈团集体上演旗袍秀陪考#】6月7日，全国#高考#首日，重庆妈妈团集体穿上旗袍送考陪考，寓意#旗开得胜#，金榜题名！走进考场的少年们加油！ 重庆广电-第1眼的微博视频,151,9,10
4909939959005836,安徽政法,6105864408,m,2023-06-07 10:19:30,#高考# 【护航高考进行时】6月7日高考首日，@合肥交警 高新大队提前谋划、提前部署，全体民警辅警7点前准时到岗，依据考点周边路段特点引导送考车辆，确保送考车辆顺畅通行、有序停放。同时，加大铁骑巡逻力度，发现异常情况及时上报，遇到考生求助及时提供帮助，确保广大考生顺利参考。合肥交警的微博视频 @合肥政法 #高考语文#,58,35,101
4910282977578638,沂蒙晚报,2477538737,m,2023-06-08 09:02:33,【男生第一个出考场表演后空翻 网友：#凭一己之力拉高第一个出考场难度#】6月7日，重庆，#高考#首日，彭水中学考点，男生考完后第一个出校门。面对校外等待的家长们还有些腼腆，男生把包和手机给了场外的家长，随后直接给大家表演一个后空翻，以表感谢。网友：凭一己之力拉高第一个出考场难度齐鲁晚报的微博视频,1,0,0
4910282843357654,安徽公安在线,1419172372,m,2023-06-08 09:02:00,#高考助威团#【护航高考 “静”候佳音】6月7日、8日，@阜阳界首公安在线 交管大队按照部署到岗到位，在各考点及周边重要路口、路段设置临时交通管制和禁止鸣笛标志牌，维护交通秩序，加强考点及周边治安检查、严密巡逻防控，全力护航#高考#，助力学子圆梦。 安徽公安在线的微博视频,11,4,7
4910086297749154,河南消防,2106558073,f,2023-06-07 20:01:01,豫见火焰蓝 2023年全省消防执勤岗位练兵比武竞赛正在火热进行中！#高考#考生， 你们考场，我们赛场，一起加油！ #消防蓝朋友# 河南消防的微博视频,90,46,46
4909996938102063,成功者的演讲,6605402488,f,2023-06-07 14:05:55,#高考语文##高考##高考试卷# 高考前夕，女生一遍遍喊同学名字！“下次还有机会叫你名字吗” 成功者的演讲的微博视频,30,2,0
4910058452551379,海星视频,3926580006,f,2023-06-07 18:10:22,【#高二学子用手语为高考生送祝福# 】6月7日，山东。青岛一中学高二学生主动提出要用手语的形式为高考生送祝福。学生班主任表示：他们空乘专业的学生本身就学很多礼仪方面的一些知识，于是就用这种形式为#高考# 考生加油。@海星视频 海星视频的微博视频,45,18,5
4909902453803455,齐鲁晚报,2011075080,f,2023-06-07 07:50:29,【#两辆送考车街头相遇互为对方加油#】6月6日河南，两辆考车相遇街头，考生们伸出窗外，为对方加油打气，祝考生们旗开得胜！#高考##加油高考# 齐鲁晚报的微博视频,213,9,8
4909920493504650,华为终端,1839167003,m,2023-06-07 09:02:10,轻装上阵，妙手摘星。#华为MatePad#Air愿莘莘学子都能轻松胜任！#高考##加油高考#,125,24,13
4910013942338226,狗头老板,1588402903,f,2023-06-07 15:13:30,昨晚人排队的人变少了 大家都去高考了吗#高考#,419,22,10
4909955507556229,1818黄金眼,2334162530,m,2023-06-07 11:21:18,【正在直播：2023高考进行中】今天是2023#高考#第一天，上午是#高考语文#，考点里考生奋笔疾书，考场外家长翘首以盼，还有很多工作人员，现场情况如何？跟着记者去现场看看，大家一起为考生们加油！ 1818黄金眼的微博视频,13,5,2
4910274786626107,成都地铁,2384889627,m,2023-06-08 08:30:00,#成都地铁的高考作文答卷#在时间与生活的命题中，成都轨道集团用线网密织、服务提升、科技创新，奋力兑现市民对美好生活的向往。这份高考作文答卷，请乘客查收↓ #高考#,18,20,4
4909930567962366,新浪新闻,2028810631,m,2023-06-07 09:42:12,【#大妈开考前考点外发复读广告#：已经发了一天，还没考就发这个确实不太好】6月7日，河南郑州。一考点外，一大妈给送考学生家长发复读宣传页，遭不少家长反感。大妈表示宣传页是（复读学校）老师印的让自己发的，一天50元，自己也不懂，昨天就开始在这发了。大妈称，还没考试就给发复读宣传页，有让别人考不上的意思，好多家长说还没考就弄个复读。#高考#@九派新闻 九派新闻的微博视频,64,14,4
4910263248094660,WS偏执狂,7462193109,m,2023-06-08 07:44:09,1993年高考画面曝光，看看30年前的考生家长心态... #高考# WS偏执狂的微博视频,15,2,4
4909996938102063,成功者的演讲,6605402488,f,2023-06-07 14:05:55,#高考语文##高考##高考试卷# 高考前夕，女生一遍遍喊同学名字！“下次还有机会叫你名字吗” 成功者的演讲的微博视频,30,2,0
4910058452551379,海星视频,3926580006,f,2023-06-07 18:10:22,【#高二学子用手语为高考生送祝福# 】6月7日，山东。青岛一中学高二学生主动提出要用手语的形式为高考生送祝福。学生班主任表示：他们空乘专业的学生本身就学很多礼仪方面的一些知识，于是就用这种形式为#高考# 考生加油。@海星视频 海星视频的微博视频,45,18,5
4909902453803455,齐鲁晚报,2011075080,f,2023-06-07 07:50:29,【#两辆送考车街头相遇互为对方加油#】6月6日河南，两辆考车相遇街头，考生们伸出窗外，为对方加油打气，祝考生们旗开得胜！#高考##加油高考# 齐鲁晚报的微博视频,213,9,8
4909920493504650,华为终端,1839167003,m,2023-06-07 09:02:10,轻装上阵，妙手摘星。#华为MatePad#Air愿莘莘学子都能轻松胜任！#高考##加油高考#,125,24,13
4910013942338226,狗头老板,1588402903,f,2023-06-07 15:13:30,昨晚人排队的人变少了 大家都去高考了吗#高考#,419,22,10
4909955507556229,1818黄金眼,2334162530,m,2023-06-07 11:21:18,【正在直播：2023高考进行中】今天是2023#高考#第一天，上午是#高考语文#，考点里考生奋笔疾书，考场外家长翘首以盼，还有很多工作人员，现场情况如何？跟着记者去现场看看，大家一起为考生们加油！ 1818黄金眼的微博视频,13,5,2
4910274786626107,成都地铁,2384889627,m,2023-06-08 08:30:00,#成都地铁的高考作文答卷#在时间与生活的命题中，成都轨道集团用线网密织、服务提升、科技创新，奋力兑现市民对美好生活的向往。这份高考作文答卷，请乘客查收↓ #高考#,18,20,4
